YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1921    -1.8   -1.9    3.4    6.7   12.4   13.2   14.7   15.1   10.9    7.2   -0.8   -1.0   -1.20    2.73   13.43   11.07    6.51
1922    -5.7   -4.4   -1.5    1.6    9.7   14.0   15.3   14.1   10.6    4.3    0.5   -0.5   -1.90   -1.43   13.00    9.67    4.83
1923    -0.7   -5.7   -0.5    1.9    7.4    9.9   16.7   13.6   10.7    7.1    0.7   -3.9   -1.30   -1.43   11.33   10.47    4.77
1924    -4.0   -6.9   -3.9    1.2    8.7   12.6   16.2   16.3   12.8    8.0    2.8    2.4    0.40   -3.20   12.50   12.37    5.52
1925     0.5    0.5   -2.7    5.6    9.5   13.8   18.8   15.9   11.1    4.3   -1.7   -4.5   -1.90    1.13   14.03   10.43    5.93
1926    -3.8   -5.0   -0.4    3.3    8.0   13.6   18.2   15.5   11.4    4.0    3.5   -2.9   -1.07   -0.70   13.27   10.30    5.45
1927    -1.7   -2.1    1.4    2.6    5.6   12.2   18.7   17.1   11.6    5.5   -0.6   -5.5   -2.60    0.63   12.17   11.40    5.40
1928    -3.1   -2.5   -2.0    3.5    7.8   10.2   14.5   13.7   10.9    6.7    3.0   -1.2   -0.43   -0.33   10.83   10.43    5.12
1929    -4.5   -9.1    0.2    0.6    8.9   12.1   15.2   14.4   11.7    7.4    3.9    3.0    0.80   -2.77   12.07   11.17    5.32
1930     1.6   -1.9    0.6    5.1   10.3   15.5   17.7   16.0    9.9    7.8    2.7    0.8    1.70    1.27   14.50   11.23    7.18
1931    -3.5   -3.8   -4.3    1.4    9.4   11.8   15.7   15.0    8.4    5.6    3.7   -1.8   -0.53   -2.23   12.30    9.67    4.80
1932     1.0   -2.9   -2.6    3.3    8.8   11.8   18.3   16.0   11.8    5.2    2.5    2.3    1.93   -0.73   12.97   11.00    6.29
